Name,Main Web Page,Main Image,Second Image,Third Image,Fourth Image,Fifth Image,Sixth Image,Seventh Image,Eighth Image,Ninth Image,Tenth Image,Price,Discounted Price,Sleeve,Collar
پیراهن آستین بلند مردانه مدل MASSIMO,https://www.shixon.com/products/p60156061/?sac=59,https://img.shixon.com/products/14000218103609-ee4a01dc-29b5-46c0-8714-d01e04465e3e.jpg,https://img.shixon.com/products/14000218103609-bea0ab72-f5dc-42bc-b86c-e1adab9fd1be.jpg,[],[],[],[],[],[],[],[],2170000,1590000,بلند,[]
پیراهن آستین بلند مردانه مدل MASSIMO,https://www.shixon.com/products/p60156062/?sac=59,https://img.shixon.com/products/14000218103609-70a45076-8761-4be2-976f-e514696cb0c6.jpg,https://img.shixon.com/products/14000218103609-e7533887-f939-4d81-b3f4-99722f2dd546.jpg,[],[],[],[],[],[],[],[],2170000,1590000,بلند,[]
پیراهن مردانه مدل چهار خانه ریز,https://www.shixon.com/products/p60156015/?sac=59,https://img.shixon.com/products/14000218103609-28a2edf5-3417-4500-b442-e100cfda9922.jpg,https://img.shixon.com/products/14000218103609-b66a72e2-b219-4c4c-ac63-292db1731585.jpg,[],[],[],[],[],[],[],[],2170000,1600000,[],[]
پیراهن مردانه مدل چهار خانه ریز,https://www.shixon.com/products/p60156016/?sac=59,https://img.shixon.com/products/14000218103609-2d8b556f-f09f-4774-9c42-a11901aebba4.jpg,https://img.shixon.com/products/14000218103609-f8249517-3b33-485e-a868-48ba05b73c06.jpg,[],[],[],[],[],[],[],[],2170000,1600000,[],[]
پیراهن مردانه مدل چهار خانه ریز,https://www.shixon.com/products/p60156017/?sac=59,https://img.shixon.com/products/14000218103609-0a34daa3-e07b-48aa-bd3d-cdbb20b5aded.jpg,https://img.shixon.com/products/14000218103609-a8c0b11c-10ab-4684-b9df-6ede28971f90.jpg,[],[],[],[],[],[],[],[],2170000,1600000,[],[]
پیراهن مردانه مدل چهار خانه ریز,https://www.shixon.com/products/p60156018/?sac=59,https://img.shixon.com/products/14000218103609-75ac827c-f659-4cdd-b78e-949b195aee53.jpg,https://img.shixon.com/products/14000218103609-c5e7f056-54de-47b6-ab1a-6f08de9b1593.jpg,[],[],[],[],[],[],[],[],2170000,1600000,[],[]
پیراهن مردانه مدل چریکی,https://www.shixon.com/products/p60156019/?sac=59,https://img.shixon.com/products/14000218103609-c471177d-33b7-4033-8183-405e5a626452.jpg,https://img.shixon.com/products/14000218103609-d06af44d-29d4-48f0-aa94-b2ff5ee6600f.jpg,[],[],[],[],[],[],[],[],2170000,1620000,[],[]
پیراهن راه راه یشمی مدل گوچی,https://www.shixon.com/products/p60154584/?sac=59,https://img.shixon.com/products/13990613121758-d7312473-0e77-41f0-9c33-0ca368dbe094.jpg,https://img.shixon.com/products/13990613121758-5406bbd6-bf29-4f4e-ab3d-e8ae7e2db9c5.jpg,[],[],[],[],[],[],[],[],1290000,690000,[],[]
پیراهن مردانه چهار خانه تک جیب مدل 6570,https://www.shixon.com/products/sh60155539/?sac=59,https://img.shixon.com/zoom/sh60155539_0836180179.jpg,https://img.shixon.com/zoom/sh60155539_0836334358.jpg,[],[],[],[],[],[],[],[],1360000,550000,[],[]
پیراهن مردانه چهار خانه درشت مدل 6571,https://www.shixon.com/products/sh60155540/?sac=59,https://img.shixon.com/zoom/sh60155540_0837313561.jpg,https://img.shixon.com/zoom/sh60155540_0837422187.jpg,[],[],[],[],[],[],[],[],1360000,550000,[],[]
پیراهن مردانه چهار خانه درشت مدل 6571,https://www.shixon.com/products/sh60155541/?sac=59,https://img.shixon.com/zoom/sh60155541_0840248080.jpg,https://img.shixon.com/zoom/sh60155541_0841592584.jpg,[],[],[],[],[],[],[],[],1360000,550000,[],[]
پیراهن شطرنجی دورنگ مدل 6573,https://www.shixon.com/products/sh60155543/?sac=59,https://img.shixon.com/zoom/sh60155543_0843298436.jpg,https://img.shixon.com/zoom/sh60155543_0843081694.jpg,[],[],[],[],[],[],[],[],1360000,550000,[],[]
پیراهن راه راه خطی تک جیب مدل 6577,https://www.shixon.com/products/sh60155547/?sac=59,https://img.shixon.com/zoom/sh60155547_0858236768.jpg,https://img.shixon.com/zoom/sh60155547_0859005699.jpg,[],[],[],[],[],[],[],[],1360000,550000,[],[]
پیراهن راه راه خطی تک جیب مدل 6577,https://www.shixon.com/products/sh60155549/?sac=59,https://img.shixon.com/zoom/sh60155549_0902048965.jpg,https://img.shixon.com/zoom/sh60155549_0902156031.jpg,[],[],[],[],[],[],[],[],1360000,550000,[],[]
پیراهن راه راه خطی تک جیب مدل 6577,https://www.shixon.com/products/sh60155550/?sac=59,https://img.shixon.com/zoom/sh60155550_0856219699.jpg,https://img.shixon.com/zoom/sh60155550_0856326495.jpg,https://img.shixon.com/zoom/sh60155550_0856433961.jpg,[],[],[],[],[],[],[],1360000,550000,[],[]
پیراهن راه راه خطی تک جیب مدل 6577,https://www.shixon.com/products/sh60155551/?sac=59,https://img.shixon.com/zoom/sh60155551_0900578366.jpg,https://img.shixon.com/zoom/sh60155551_0901078512.jpg,https://img.shixon.com/zoom/sh60155551_0901271143.jpg,[],[],[],[],[],[],[],1360000,550000,[],[]
پیراهن راه راه پر خطی تک جیب 6578,https://www.shixon.com/products/sh60155552/?sac=59,https://img.shixon.com/zoom/sh60155552_0908477916.jpg,https://img.shixon.com/zoom/sh60155552_0908318867.jpg,[],[],[],[],[],[],[],[],1360000,550000,[],[]
پیراهن راه راه پر خطی تک جیب 6578,https://www.shixon.com/products/sh60155553/?sac=59,https://img.shixon.com/zoom/sh60155553_0909246087.jpg,[],[],[],[],[],[],[],[],[],1360000,550000,[],[]
پیراهن راه راه پر خطی تک جیب 6578,https://www.shixon.com/products/sh60155554/?sac=59,https://img.shixon.com/zoom/sh60155554_0906282356.jpg,[],[],[],[],[],[],[],[],[],1360000,550000,[],[]
پیراهن مردانه راه راه مدل  7548,https://www.shixon.com/products/sh60155583/?sac=59,https://img.shixon.com/zoom/sh60155583_0910321015.jpg,https://img.shixon.com/zoom/sh60155583_0911063165.jpg,https://img.shixon.com/zoom/sh60155583_0911217564.jpg,[],[],[],[],[],[],[],1360000,550000,[],[]
پیراهن مردانه راه راه مدل  7548,https://www.shixon.com/products/sh60155585/?sac=59,https://img.shixon.com/zoom/sh60155585_0913317518.jpg,https://img.shixon.com/zoom/sh60155585_0913218953.jpg,[],[],[],[],[],[],[],[],1360000,550000,[],[]
پیراهن مردانه راه راه مدل  7548,https://www.shixon.com/products/sh60155586/?sac=59,https://img.shixon.com/zoom/sh60155586_0914072459.jpg,https://img.shixon.com/zoom/sh60155586_0914167214.jpg,[],[],[],[],[],[],[],[],1360000,550000,[],[]
پیراهن مردانه راه راه مدل  7548,https://www.shixon.com/products/sh60155587/?sac=59,https://img.shixon.com/zoom/sh60155587_0946222727.jpg,https://img.shixon.com/zoom/sh60155587_0946342684.jpg,[],[],[],[],[],[],[],[],1360000,550000,[],[]
