Name,Main Web Page,Main Image,Second Image,Third Image,Fourth Image,Fifth Image,Sixth Image,Seventh Image,Eighth Image,Ninth Image,Tenth Image,Eleventh Image,Twelve Image,Price,Discounted Percent,Collar,Sleeve
/تیشرت-زنانه-جنیفر,https://www.digikala.com/product/dkp-3004773/تیشرت-زنانه-جنیفر-کد-۶۰,https://dkstatics-public.digikala.com/digikala-products/122027410.jpg,https://dkstatics-public.digikala.com/digikala-products/122027412.jpg,https://dkstatics-public.digikala.com/digikala-products/b4a2acbb571de67a7fcf3448b597ab38014e49e3_1593596262.jpg,[],[],[],[],[],[],[],[],[],2500000,%,گرد,کوتاه
تیشرت-زنانه-طرح-قاصدک-و-پرنده,https://www.digikala.com/product/dkp-834599/تیشرت-زنانه-طرح-قاصدک-و-پرنده-کد-72,https://dkstatics-public.digikala.com/digikala-products/116810212.jpg,https://dkstatics-public.digikala.com/digikala-products/116810218.jpg,https://dkstatics-public.digikala.com/digikala-products/116810225.jpg,https://dkstatics-public.digikala.com/digikala-products/116810227.jpg,[],[],[],[],[],[],[],[],630000,%,گرد,کوتاه
/تیشرت-زنانه-به-رسم-طرح-هیچ2,https://www.digikala.com/product/dkp-1442534/تیشرت-زنانه-به-رسم-طرح-هیچ2-کد598,https://dkstatics-public.digikala.com/digikala-products/117292595.jpg,https://dkstatics-public.digikala.com/digikala-products/117292601.jpg,https://dkstatics-public.digikala.com/digikala-products/117292600.jpg,https://dkstatics-public.digikala.com/digikala-products/117292596.jpg,[],[],[],[],[],[],[],[],682000,33%,گرد,کوتاه
/تیشرت-زنانه-27-طرح-گل-,https://www.digikala.com/product/dkp-3073374/تیشرت-زنانه-27-طرح-گل-کد-j19,https://dkstatics-public.digikala.com/digikala-products/ede67352b6d4f8400378ef84678fc28153416a20_1594529198.jpg,https://dkstatics-public.digikala.com/digikala-products/6d54634f51ca977e3a4d0fd550a4f98a303b4ea5_1594529190.jpg,https://dkstatics-public.digikala.com/digikala-products/099a68fd821c38af8e00d455b172c5a2e3e6c968_1594529207.jpg,[],[],[],[],[],[],[],[],[],408000,%,گرد,کوتاه
تیشرت-زنانه-طرح-سریال-فرندز,https://www.digikala.com/product/dkp-832336/تیشرت-زنانه-طرح-سریال-فرندز-کد-38,https://dkstatics-public.digikala.com/digikala-products/116808358.jpg,https://dkstatics-public.digikala.com/digikala-products/116808373.jpg,https://dkstatics-public.digikala.com/digikala-products/116808377.jpg,[],[],[],[],[],[],[],[],[],410100,%,گرد,کوتاه
/تیشرت-آستین-کوتاه-زنانه-طرح-فرندز,https://www.digikala.com/product/dkp-3244402/تیشرت-آستین-کوتاه-زنانه-طرح-فرندز-کد-a8,https://dkstatics-public.digikala.com/digikala-products/31786558b338517320220fdfd8b241dbf76dcacf_1597516996.jpg,https://dkstatics-public.digikala.com/digikala-products/05d519b1f6502ee31d92d76f9822c15599c284d7_1597517004.jpg,[],[],[],[],[],[],[],[],[],[],525000,52%,گرد,کوتاه
/تیشرت-زنانه-اسمارا-کد-ian-,https://www.digikala.com/product/dkp-3499395/تیشرت-زنانه-اسمارا-کد-ian-309700,https://dkstatics-public.digikala.com/digikala-products/5bfca7b2b104522daef4c3cb2813ead048d84042_1601813363.jpg,[],[],[],[],[],[],[],[],[],[],[],1604000,%,گرد,کوتاه
تیشرت-زنانه-طرح-کادو-تولد-ک,https://www.digikala.com/product/dkp-633858/تیشرت-زنانه-طرح-کادو-تولد-کد-7089,https://dkstatics-public.digikala.com/digikala-products/116717704.jpg,https://dkstatics-public.digikala.com/digikala-products/116717685.jpg,https://dkstatics-public.digikala.com/digikala-products/116717691.jpg,https://dkstatics-public.digikala.com/digikala-products/116717699.jpg,[],[],[],[],[],[],[],[],341000,16%,گرد,کوتاه
/تیشرت-آستین-کوتاه-زنانه-طرح-فرندز-,https://www.digikala.com/product/dkp-3244444/تیشرت-آستین-کوتاه-زنانه-طرح-فرندز-کد-a33,https://dkstatics-public.digikala.com/digikala-products/21faa0d555a228983bc96de85d94706f9c24592f_1597518365.jpg,https://dkstatics-public.digikala.com/digikala-products/05d519b1f6502ee31d92d76f9822c15599c284d7_1597518368.jpg,[],[],[],[],[],[],[],[],[],[],525000,52%,گرد,کوتاه
تیشرت-آستین-کوتاه-شین-دیزاین-طرح-پاندا-ک,https://www.digikala.com/product/dkp-569701/تیشرت-آستین-کوتاه-شین-دیزاین-طرح-پاندا-کد-4146,https://dkstatics-public.digikala.com/digikala-products/116692803.jpg,https://dkstatics-public.digikala.com/digikala-products/116692809.jpg,https://dkstatics-public.digikala.com/digikala-products/116692816.jpg,https://dkstatics-public.digikala.com/digikala-products/116692821.jpg,https://dkstatics-public.digikala.com/digikala-products/116692825.jpg,[],[],[],[],[],[],[],386000,27%,گرد,کوتاه
/تیشرت-زنانه-اسمارا-کد,https://www.digikala.com/product/dkp-3534259/تیشرت-زنانه-اسمارا-کد-z-s32,https://dkstatics-public.digikala.com/digikala-products/45171a895480c3c1d583d9053305d94b9013b1d4_1602340379.jpg,[],[],[],[],[],[],[],[],[],[],[],1100000,11%,گرد,کوتاه
/تیشرت-آستین-کوتاه-زنانه-طرح-جوجه-مد,https://www.digikala.com/product/dkp-1854042/تیشرت-آستین-کوتاه-زنانه-طرح-جوجه-مدل-s162,https://dkstatics-public.digikala.com/digikala-products/117521056.jpg,[],[],[],[],[],[],[],[],[],[],[],420000,5%,گرد,کوتاه
/تیشرت-زنانه-27-طرح-smile-ک,https://www.digikala.com/product/dkp-2782014/تیشرت-زنانه-27-طرح-smile-کد-m214,https://dkstatics-public.digikala.com/digikala-products/120920537.jpg,https://dkstatics-public.digikala.com/digikala-products/120920536.jpg,[],[],[],[],[],[],[],[],[],[],330000,%,گرد,کوتاه
/تیشرت-زنانه-اچ-اند-ام-ک,https://www.digikala.com/product/dkp-2943561/تیشرت-زنانه-اچ-اند-ام-کد-h552,https://dkstatics-public.digikala.com/digikala-products/121717402.jpg,https://dkstatics-public.digikala.com/digikala-products/121813684.jpg,https://dkstatics-public.digikala.com/digikala-products/121813686.jpg,[],[],[],[],[],[],[],[],[],1680000,%,گرد,کوتاه
/تیشرت-زنانه-27-مدل-love-,https://www.digikala.com/product/dkp-3090506/تیشرت-زنانه-27-مدل-love-کد-k12,https://dkstatics-public.digikala.com/digikala-products/099a68fd821c38af8e00d455b172c5a2e3e6c968_1594787184.jpg,https://dkstatics-public.digikala.com/digikala-products/29d9c6e697a7ee244fbac8437c6bbbd7ddc216fe_1594787225.jpg,[],[],[],[],[],[],[],[],[],[],408000,50%,گرد,کوتاه
/تیشرت-زنانه-اسمارا-ک,https://www.digikala.com/product/dkp-2252561/تیشرت-زنانه-اسمارا-کد-1428,https://dkstatics-public.digikala.com/digikala-products/117694381.jpg,https://dkstatics-public.digikala.com/digikala-products/117694384.jpg,https://dkstatics-public.digikala.com/digikala-products/117694388.jpg,https://dkstatics-public.digikala.com/digikala-products/117694391.jpg,[],[],[],[],[],[],[],[],1090000,5%,گرد,کوتاه
تیشرت-زنانه-طرح-اسب-تک-شاخ-unicorn-ک,https://www.digikala.com/product/dkp-609650/تیشرت-زنانه-طرح-اسب-تک-شاخ-unicorn-کد-3750,https://dkstatics-public.digikala.com/digikala-products/116710297.jpg,https://dkstatics-public.digikala.com/digikala-products/116710301.jpg,https://dkstatics-public.digikala.com/digikala-products/116710313.jpg,https://dkstatics-public.digikala.com/digikala-products/116710306.jpg,[],[],[],[],[],[],[],[],297000,%,گرد,کوتاه
/تیشرت-زنانه-اسمارا-کد,https://www.digikala.com/product/dkp-3164482/تیشرت-زنانه-اسمارا-کد-z-o90,https://dkstatics-public.digikala.com/digikala-products/38acf888e6cefbab2342308de4573600b87502f2_1596014202.jpg,https://dkstatics-public.digikala.com/digikala-products/0bff58a708c084dfa3a3319439731915cf7354dd_1596014258.jpg,https://dkstatics-public.digikala.com/digikala-products/5b81eea52d7e671dcc1a7f00460c9dcb3a02d6ca_1596014267.jpg,[],[],[],[],[],[],[],[],[],1080000,%,هفت,کوتاه
/تیشرت-آستین-کوتاه-زنانه-طرح-عروس-هلندی-ک,https://www.digikala.com/product/dkp-3262706/تیشرت-آستین-کوتاه-زنانه-طرح-عروس-هلندی-کد-t398,https://dkstatics-public.digikala.com/digikala-products/487a604042f1d5c7e2a751a860733601220c1842_1597779850.jpg,https://dkstatics-public.digikala.com/digikala-products/05d519b1f6502ee31d92d76f9822c15599c284d7_1597779842.jpg,[],[],[],[],[],[],[],[],[],[],341000,18%,گرد,کوتاه
/تیشرت-آستین-کوتاه-زنانه-طرح-شاخه-و-گنجشک-ک,https://www.digikala.com/product/dkp-2595810/تیشرت-آستین-کوتاه-زنانه-طرح-شاخه-و-گنجشک-کد-f153,https://dkstatics-public.digikala.com/digikala-products/120003857.jpg,[],[],[],[],[],[],[],[],[],[],[],420000,5%,گرد,کوتاه
/تیشرت-زنانه-اسمارا-کد-ian-,https://www.digikala.com/product/dkp-3186938/تیشرت-زنانه-اسمارا-کد-ian-302141,https://dkstatics-public.digikala.com/digikala-products/65a3d6d714561c13d3ccfe1dd94dd2c5d0a18523_1596465479.jpg,https://dkstatics-public.digikala.com/digikala-products/422ac1a9198701a031eef71cec5dee46c713b837_1596465497.jpg,[],[],[],[],[],[],[],[],[],[],1180000,16%,گرد,بلند
/تیشرت-زنانه-اسمارا-کد,https://www.digikala.com/product/dkp-3255616/تیشرت-زنانه-اسمارا-کد-z-y54,https://dkstatics-public.digikala.com/digikala-products/93f3682c9f081eceed990b50f65bd6f9d147ab3f_1597676585.jpg,https://dkstatics-public.digikala.com/digikala-products/3d0ed7f673ef6c37481d40852cae2f4de7d40bfe_1597810226.jpg,[],[],[],[],[],[],[],[],[],[],1120000,%,گرد,کوتاه
/تیشرت-زنانه-مل-اند-موژ-کد-w063,https://www.digikala.com/product/dkp-3239472/تیشرت-زنانه-مل-اند-موژ-کد-w06341-012,https://dkstatics-public.digikala.com/digikala-products/16683577e097159610f981ebadf7f039b41d6bbd_1597469420.jpg,https://dkstatics-public.digikala.com/digikala-products/c3b1d81166a159fd5d3d1cacde382ff904ee9e79_1597469425.jpg,https://dkstatics-public.digikala.com/digikala-products/ea94f68b2fa528a4ccde139744d0da1a095077af_1597469427.jpg,https://dkstatics-public.digikala.com/digikala-products/bfd3344768f32d671d36214463c902e57b2532c2_1597469429.jpg,[],[],[],[],[],[],[],[],1690000,%,گرد,کوتاه
/تیشرت-زنانه-اچ-اند-ام-کد-0308,https://www.digikala.com/product/dkp-3299440/تیشرت-زنانه-اچ-اند-ام-کد-0308061010,https://dkstatics-public.digikala.com/digikala-products/af262feb72bd500ec5ffffc0ad7379489834c5c3_1598388301.jpg,[],[],[],[],[],[],[],[],[],[],[],2490000,%,هفت,بلند
/تیشرت-زنانه-اسمارا-ک,https://www.digikala.com/product/dkp-4093637/تیشرت-زنانه-اسمارا-کد-5578,https://dkstatics-public.digikala.com/digikala-products/ab31a154a1f92113e6f7182084c10f51f68687d8_1609027191.jpg,[],[],[],[],[],[],[],[],[],[],[],950000,%,قایقی,کوتاه
/تیشرت-زنانه-اسمارا-,https://www.digikala.com/product/dkp-2491719/تیشرت-زنانه-اسمارا-کد-429,https://dkstatics-public.digikala.com/digikala-products/119423742.jpg,https://dkstatics-public.digikala.com/digikala-products/119514658.jpg,[],[],[],[],[],[],[],[],[],[],1300000,%,گرد,کوتاه
تیشرت-آستین-کوتاه-زنانه-تارپون-طرح-فانتزی-کد,https://www.digikala.com/product/dkp-700972/تیشرت-آستین-کوتاه-زنانه-تارپون-طرح-فانتزی-کد-10244,https://dkstatics-public.digikala.com/digikala-products/116755264.jpg,https://dkstatics-public.digikala.com/digikala-products/116755250.jpg,https://dkstatics-public.digikala.com/digikala-products/116755254.jpg,https://dkstatics-public.digikala.com/digikala-products/116755258.jpg,https://dkstatics-public.digikala.com/digikala-products/116755261.jpg,[],[],[],[],[],[],[],274200,%,گرد,کوتاه
تیشرت-زنانه-طرح-فضانورد-و-ماه,https://www.digikala.com/product/dkp-834527/تیشرت-زنانه-طرح-فضانورد-و-ماه-کد-62,https://dkstatics-public.digikala.com/digikala-products/116809466.jpg,https://dkstatics-public.digikala.com/digikala-products/116809472.jpg,https://dkstatics-public.digikala.com/digikala-products/116809479.jpg,https://dkstatics-public.digikala.com/digikala-products/116809484.jpg,[],[],[],[],[],[],[],[],630000,%,گرد,کوتاه
/تیشرت-زنانه-طرح-have-a-nice-day-cat-کد-1,https://www.digikala.com/product/dkp-2804003/تیشرت-زنانه-طرح-have-a-nice-day-cat-کد-1000002,https://dkstatics-public.digikala.com/digikala-products/121032033.jpg,[],[],[],[],[],[],[],[],[],[],[],273000,%,گرد,کوتاه
/تیشرت-زنانه-دیوایدد-ک,https://www.digikala.com/product/dkp-2958486/تیشرت-زنانه-دیوایدد-کد-h588,https://dkstatics-public.digikala.com/digikala-products/121790991.jpg,https://dkstatics-public.digikala.com/digikala-products/121790994.jpg,[],[],[],[],[],[],[],[],[],[],1400000,%,گرد,بلند
